"2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","muni.no","muni.name"
0.164887999555333,0.150672558501473,0.0891834806292035,0.176602189983881,0.132552387304763,0.131829803790784,0.122116613862487,0.0778722694680674,0.138805513868045,0.106094714023678,0.141431827024623,0.098326941248402,0.143919181813129,110032,"São Miguel do Guaporé"
0.291791897257311,0.333436844965453,0.320327836126299,0.41044949926248,0.451007574833365,0.416016946332916,0.595983009304956,0.582064391628866,0.677520600663214,0.773331706721971,0.734603568933202,0.7790655117726,0.790533121873856,110033,"Nova Mamoré"
0.198888725345893,0.114991168678246,0.0370179570209008,0.116168678245511,0.0501177509567265,0.13419929349426,0.0539078598763615,0.0309096261407124,0.0938327936414483,0.0688107153370621,0.126398292611127,0.0489402413894613,0.0980644686488078,110034,"Alvorada d'Oeste"
0.137517847644111,0.143509056804502,0.0816932164954226,0.138665696128111,0.104510204652986,0.0715025616618606,0.150452140317478,0.0695148240432263,0.103838293345278,0.0761219519023489,0.0910439821943504,0.0684509644726896,0.0965032615694728,110037,"Alto Alegre dos Parecis"
0.494518518518519,0.521777777777778,0.461333333333333,0.74162962962963,0.656296296296296,0.529777777777778,1.06103703703704,0.68562962962963,1.25925925925926,0.901333333333333,1.13066666666667,0.863703703703704,0.953185185185185,110040,"Alto Paraíso"
0.579846606861604,0.747894268301034,0.774464151201808,1.23608162706293,1.33188385948093,1.27966856125454,1.93607477915497,1.4587413545162,1.95880983359584,1.51831815380401,1.60884749708964,1.68078477025269,2.03591727727179,110045,"Buritis"
0.223791919725376,0.104304198574069,0.0442302614206496,0.108925270662794,0.0686559281753367,0.09506205439662,0.04753102719831,0.0422498019540533,0.0944019012410879,0.103644045418537,0.137972009506205,0.0501716398204383,0.151175072616847,110050,"Novo Horizonte do Oeste"
0.303513467342406,0.336768976709755,0.199476111838734,0.608279710722624,0.27760378110586,0.255794089174876,0.295825978019475,0.139228973293093,0.329480097944308,0.240077444336883,0.23677467114629,0.270656568532544,0.373725869825181,110060,"Cacaulândia"
0.487480539699014,0.622307991696938,0.652147119875454,0.938310845874416,0.895141411520498,0.764919564089258,1.16557472755579,0.940905552672548,1.17475350285418,0.952614167099118,0.944181370005189,1.0148546964193,1.44210560456668,110070,"Campo Novo de Rondônia"
0.276296599754199,0.298025399426465,0.304596476853749,0.399278984022941,0.401933633756657,0.40824252355592,0.583596886521917,0.488406390823433,0.532896353953298,0.414141745186399,0.475067595247849,0.508152396558787,0.572175337976239,110080,"Candeias do Jamari"
0.193215705765408,0.0670974155069582,0.0205019880715706,0.0590208747514911,0.0571570576540755,0.144135188866799,0.0894632206759443,0.0277087475149105,0.117171968190855,0.047837972166998,0.1970675944334,0.0787773359840954,0.170601391650099,110090,"Castanheiras"
0.246919185367752,0.183335495308514,0.100964240930514,0.263285337484326,0.213300471310589,0.253621308427379,0.218618930254681,0.123102866779089,0.240130583300904,0.192437410818524,0.225407532321529,0.175076750118909,0.20638215073291,110092,"Chupinguaia"
0.191829951014696,0.165937718684395,0.162759505481689,0.240202939118265,0.304029624446,0.305225099136926,0.561202472591556,0.441538371821787,0.550355726615349,0.39191159318871,0.480609983671565,0.500495684627945,0.674247725682295,110094,"Cujubim"
0.133819736813102,0.134348755703485,0.0716600171931139,0.200476117001345,0.105208631824895,0.120307712654573,0.138911543633037,0.0689487953799017,0.162364714440011,0.0775894372561554,0.10763330173915,0.0906385698855997,0.147419930786695,110100,"Governador Jorge Teixeira"
0.195881107536638,0.236712584893728,0.223377051884847,0.310264236025186,0.276691687976024,0.281998405235228,0.422227721411092,0.331298633451566,0.407764854683934,0.324397151420166,0.382138634551404,0.343176881409992,0.422282713299788,110110,"Itapuã do Oeste"
0.497283744254074,0.272461345591308,0.0819055578771417,0.27664020058504,0.145424153781864,0.169661512745508,0.119515252820727,0.0392812369410781,0.305056414542415,0.209778520685332,0.303384872544923,0.122022565816966,0.38863351441705,110120,"Ministro Andreazza"
0.246330746938394,0.246330746938394,0.106104515284659,0.213611292885856,0.0906796298027484,0.124333925399645,0.160792745629616,0.0794615312704497,0.244928484621857,0.133682340843227,0.16920631952884,0.0902122090305693,0.189305412732542,110130,"Mirante da Serra"
0.508945631405246,0.628047015227839,0.508482427190087,1.18748190608535,0.828151236176249,0.688610966359794,1.14301430143014,0.657923687105553,1.18510798448266,0.66018180765445,0.664350645590875,0.740026634242372,1.15806843842279,110140,"Monte Negro"
0.390787107483746,0.260755291188269,0.0940655692350256,0.239313874671462,0.0525660533960437,0.0871489832618619,0.051182736201411,0.0421911744362982,0.157006501590815,0.0802323972886983,0.134873426476691,0.0809240558860147,0.244155484852677,110143,"Nova União"
0.107334525939177,0.0973864479253022,0.0408394781622235,0.12426371133121,0.0568960251319866,0.0445045595357564,0.0612592172433352,0.0340328984685196,0.0900562851782364,0.0973864479253021,0.105065666041276,0.0546271652340853,0.105065666041276,110145,"Parecis"
0.135314563142505,0.122974787134266,0.075969619508248,0.124225315850451,0.118156573551318,0.138661566471118,0.192857274215201,0.139323611085569,0.190356216782831,0.130551519944094,0.161759567464185,0.141622377107968,0.203633889328209,110146,"Pimenteiras do Oeste"
0.0804240541034546,0.0555657101078413,0.0321696216413818,0.195211113142022,0.16523487479437,0.185706452202522,0.0658014988119174,0.036556388228843,0.187899835496253,0.213489307256443,0.218607201608481,0.0504478157558033,0.13745201974045,110147,"Primavera de Rondônia"
0.0772708590217838,0.0698725852856556,0.0509658857377723,0.301685162351007,0.138923140156186,0.193999177969585,0.0575421290587752,0.0378133990957665,0.111796136457049,0.191533086724209,0.19317714755446,0.041101520756268,0.177558569667078,110148,"São Felipe d'Oeste"
0.299600845268843,0.382366752758864,0.394693590044611,0.609767551068326,0.588166236205682,0.570204273303592,0.649330828833059,0.506691711669406,0.776355952101432,0.565860530640996,0.557642639117164,0.48192063864757,0.563629960084527,110149,"São Francisco do Guaporé"
0.479114267396558,0.50574542585195,0.434975588104749,0.583912807614539,0.412782956058589,0.29368249741086,0.342506287912413,0.216748039650836,0.588351334023771,0.471223553780145,0.55678847955812,0.460127237757065,0.463826009764758,110150,"Seringueiras"
0.144508670520231,0.0963391136801541,0.0252890173410405,0.158959537572254,0.0578034682080925,0.0963391136801541,0.0373314065510597,0.0180635838150289,0.139691714836224,0.0397398843930636,0.172206165703276,0.0529865125240848,0.132466281310212,110155,"Teixeirópolis"
0.15660934160985,0.151724839727282,0.112038261931413,0.489976595095146,0.328482751602727,0.391675994708456,0.205454360435535,0.0964689121807266,0.296733489366032,0.14470336827109,0.226824056171772,0.102269258166277,0.390149587870154,110160,"Theobroma"
0.192359249329759,0.161528150134048,0.0630026809651475,0.186327077747989,0.081769436997319,0.133378016085791,0.0737265415549598,0.0529490616621984,0.132707774798928,0.0837801608579088,0.121983914209115,0.0697050938337802,0.164209115281501,110170,"Urupá"
0.149346941688673,0.12497323531511,0.104739133537934,0.246913139675969,0.216579830133467,0.209050032117622,0.254728427663978,0.147848119334808,0.315502105488545,0.174755549211334,0.224466490614517,0.131824994647063,0.297908785953893,110175,"Vale do Anari"
0.178612850846671,0.118881929946648,0.05404778473672,0.265251681744375,0.0883785664578984,0.110763163999072,0.0985850150777082,0.0342147993504987,0.158547900719091,0.101832521456739,0.204244954766875,0.110067269774994,0.282417072604964,110180,"Vale do Paraíso"
0.63454157782516,0.581094527363184,0.546979388770434,0.842075337597726,0.705614783226724,0.78407960199005,1.09452736318408,0.969438521677328,0.896090973702914,0.461691542288557,0.507178393745558,0.51002132196162,0.571997157071784,120001,"Acrelândia"
0.144552151996898,0.137805350911206,0.137340054284606,0.154439705312136,0.181116711903839,0.192981775882125,0.221597518417991,0.218960837533928,0.21675067855758,0.201667312911981,0.186700271423032,0.206514152772392,0.182977898410237,120005,"Assis Brasil"
0.863396692301757,0.868952390750791,0.911211708120065,0.853571336711335,0.941356516371306,1.02358599758224,1.30175673242625,1.33043545358677,1.10751305331927,0.849378842048407,0.680778826615911,0.95015303891561,0.808894261683685,120010,"Brasiléia"
1.21923959039959,1.23422812288012,1.18254352811965,0.959266078754401,0.871660690635397,1.09674710081726,1.68207513647963,1.94695868462706,1.64925541880673,0.74658397131505,0.848402622993184,0.845559970281358,1.14817327260393,120013,"Bujari"
0.602614974305601,0.640798803096338,0.555649515384115,0.928315878488259,0.600793599167371,0.754959994796071,1.10375333376699,1.02920705132375,1.00891172835491,0.53763091133806,0.526572562284525,0.5205880439732,0.701034280882066,120017,"Capixaba"
0.186490934369946,0.172232783815226,0.166940952813325,0.16506824050166,0.188434582754022,0.199585733337117,0.253709956587124,0.256150157478081,0.25897341316006,0.239508554890333,0.187526601027154,0.221561728570213,0.203756774394915,120020,"Cruzeiro do Sul"
0.962950511027434,1.06569392146315,1.02985476062399,0.985207100591716,0.954209252286175,1.06192845615923,1.75880849919311,1.89759279182356,1.65196342119419,0.920723507261969,0.732248520710059,0.89147391070468,0.852945131791286,120025,"Epitaciolândia"
0.0956749368730745,0.0843097736697012,0.0756179488961474,0.0718882479671971,0.0791808557462875,0.100961382537587,0.115694859499155,0.113781360761693,0.114643130168879,0.0993583061134661,0.0866448907730441,0.0864363981745314,0.0764704519656219,120030,"Feijó"
0.0158471411179663,0.0138662484782205,0.0130408765449931,0.0133710253182841,0.0161772898912572,0.0214596702639127,0.0328498029424509,0.03251965416916,0.0392877040216248,0.0346656211955512,0.0198089263974579,0.0234405629036585,0.0206342983306853,120032,"Jordão"
0.173678636757485,0.159430056801771,0.154808895735053,0.13979012226822,0.173871185135265,0.198902474246654,0.239337633580437,0.239530181958217,0.225281602002503,0.211033022046789,0.161548088957351,0.178107249446423,0.167517088668528,120033,"Mâncio Lima"
0.0548906363733996,0.0572771857809386,0.0474446022218775,0.0804744460222187,0.0553679462549074,0.0794243642829016,0.089638795747169,0.0820018376430438,0.0988031454721192,0.0812381418326313,0.0813336038089328,0.0705464004868561,0.0626230564538263,120034,"Manoel Urbano"
0.0269820361015011,0.0163281849369599,0.0174862122374535,0.0207286886788356,0.0260556142611062,0.0304561180029819,0.0405309555172763,0.0566275349941375,0.0613754469261613,0.0618386578463587,0.0312667371133274,0.0469001056699912,0.0311509343832781,120035,"Marechal Thaumaturgo"
0.86645147171463,0.801674143779407,0.792482766166977,1.16385819017398,0.791497975708502,0.622770543823175,1.26939490097385,0.97603676551045,1.20221030747347,0.379363168836853,0.390797680271364,0.483313272786957,0.549677207571944,120038,"Plácido de Castro"
0.0424328923532964,0.0269711441693656,0.0269711441693656,0.0285081700243362,0.0339243563704232,0.0317103072221917,0.041993742109019,0.0471537574792776,0.0537227132165925,0.0572725110245009,0.0406579934493422,0.0510878117509286,0.0395784157654938,120039,"Porto Walter"
0.664905605506144,0.639992244868284,0.584252235659065,0.682160773574389,0.566221554419213,0.740227322298427,0.977922109395827,1.13195841310617,0.903182027482248,0.438358820250588,0.564670528076,0.62167074618908,0.829896032765432,120040,"Rio Branco"
0.328618063112078,0.300326441784548,0.320184983677911,0.317464635473341,0.374319912948857,0.393634385201306,0.462187159956474,0.460826985854189,0.443688792165397,0.398531011969532,0.296245919477693,0.379216539717084,0.344940152339499,120042,"Rodrigues Alves"
0.0110782589168756,0.00613795426475542,0.00434147984580261,0.00374265503948501,0.00718589767581122,0.0122759085295108,0.017216213181631,0.0137729705453048,0.017216213181631,0.016467682173734,0.0130244395374078,0.0170665069800516,0.0176653317863692,120043,"Santa Rosa do Purus"
0.837798343886995,0.779834388699464,0.728202630297126,1.14028251339503,0.693132001948368,0.620068192888456,0.763760350706283,0.577691183633707,0.698977106673161,0.320993667803215,0.393083292742328,0.442279590842669,0.599123234291281,120045,"Senador Guiomard"
0.146193783112693,0.151518370490367,0.147822584571532,0.182788702845534,0.174007338458746,0.223761026499006,0.254810054308136,0.264401393333422,0.252729791575379,0.203254947263127,0.214740653202498,0.21410772220083,0.211496328557581,120050,"Sena Madureira"
0.19975586678127,0.192995254570275,0.182305397655454,0.173233465030444,0.177567190806723,0.217899732031289,0.265455149549654,0.273718120029758,0.278860807950942,0.23315444676379,0.183807755924564,0.19230185844607,0.198600206574262,120060,"Tarauacá"
0.442273723637447,0.468364936474494,0.476239119793994,0.485539168741621,0.451722743620847,0.490327523462938,0.768307476217838,0.790738257890145,0.684351656770734,0.387899295579817,0.387367256166337,0.509076592393965,0.502904935197599,120070,"Xapuri"
0.591815320041973,0.501873782041673,0.525258581921751,0.841552990556139,0.777694498575926,0.955478938689852,1.31524509069105,1.32483885474442,1.1293659121571,0.418228151701394,0.522860140908409,0.546244940788488,0.819367411182731,120080,"Porto Acre"
0.0562435302687574,0.0238661196948204,0.0156040332783806,0.0171184296284937,0.0164283249626193,0.0169650730360771,0.00952727830387609,0.00555917647509872,0.0063259594371813,0.00590422880803588,0.00728443813978454,0.00521412414216156,0.00628762028907718,130002,"Alvarães"
0.033376245649168,0.0184999761598245,0.0131597768559577,0.0129690554522481,0.0120154484337005,0.0186906975635341,0.0171649263338578,0.0137319410670863,0.0160205979116006,0.0186906975635341,0.0179278119486959,0.0139226624707958,0.0123968912411195,130006,"Amaturá"
0.0205498472646487,0.0158289364065537,0.00860871980005554,0.00999722299361288,0.0113857261871702,0.013051930019439,0.0116634268258817,0.0122188281033046,0.00916412107747848,0.00638711469036379,0.0080533185226326,0.0124965287420161,0.0105526242710358,130008,"Anamã"
0.0159065563186007,0.0088434974858641,0.00794349552933811,0.0111913286768015,0.0111130676371036,0.0119152432940072,0.0161609046976189,0.0147913365029054,0.0120130695936296,0.010682631918765,0.011210893936726,0.00995871730155936,0.0109369802977833,130010,"Anori"
0.0363882659718578,0.0378984796214508,0.0382490649329636,0.0419084287762083,0.0479928472298573,0.0617154616420254,0.0781099925111657,0.0869306359700531,0.0776370135110184,0.0899261696376527,0.0758363741595808,0.0886399986723394,0.0779710030681403,130014,"Apuí"
0.0011241905088737,0.000650847136716355,0.00050884412506915,0.000650847136716357,0.000615346383804555,0.000603512799500623,0.000674514305324226,0.000591679215196688,0.000662680721020288,0.000639013552412423,0.000520677709373087,0.000627179968108492,0.000639013552412423,130020,"Atalaia do Norte"
0.288216964112657,0.278689746686347,0.251599051751129,0.25638502482444,0.268983614378793,0.280285071044117,0.290870868184461,0.296864516706177,0.287068926958,0.275707831998927,0.273516124703672,0.326012732775715,0.285876161083031,130030,"Autazes"
0.0227787118169027,0.0103962570879358,0.00731547269279465,0.00622459326045977,0.00843415703844312,0.0107011843039411,0.0108874772231419,0.00910240178841207,0.0087075720193596,0.00638771541856591,0.00446639590859968,0.00594839778821184,0.00970113425509716,130040,"Barcelos"
0.373886128854191,0.273519438530084,0.240832741897327,0.231428909392004,0.273933443734721,0.273696869332071,0.245209368346345,0.243809636464001,0.22502168598691,0.223464237836133,0.226638277738349,0.273756012932734,0.228136582288463,130050,"Barreirinha"
0.0317578591708527,0.0242551934120428,0.0193219337350172,0.0215830110869872,0.0218913398168013,0.022919102249515,0.0299078867919681,0.0227135497629723,0.0202469199244594,0.0213774586004445,0.0191163812484744,0.0215830110869872,0.0144914503012629,130060,"Benjamin Constant"
0.0152342212308096,0.00764335389056555,0.00535362813279097,0.00456632987796877,0.00666579189082797,0.00719065739404277,0.0137514761842278,0.0117045007216901,0.00708568429339981,0.00561606088439838,0.00398897782443249,0.00650833223986354,0.00404146437475397,130063,"Beruri"
0.189455184534271,0.11195079086116,0.088884007029877,0.0879613356766256,0.0898066783831283,0.0827328646748682,0.0922671353251318,0.0907293497363796,0.0941124780316344,0.0750439367311072,0.0670474516695958,0.0750439367311072,0.053207381370826,130068,"Boa Vista do Ramos"
0.136983961946667,0.124085208123,0.123442279583503,0.175077477911889,0.195088628703746,0.230208600173792,0.248411514448312,0.25130469287605,0.220203024777863,0.181064749935958,0.165272817684553,0.219761011406959,0.214858681293291,130070,"Boca do Acre"
0.00823092619014744,0.00572252650312207,0.00496310274466486,0.00535687802682786,0.00490429215057558,0.00501424239169902,0.0041883370920974,0.00406048797451201,0.00376387802171389,0.00343658428069529,0.00301468219266351,0.00352607866300506,0.0029124028985952,130080,"Borba"
0.011861401322726,0.00661362982842902,0.00488833509057797,0.00611041886322246,0.00431323684462762,0.00474456052909038,0.00582286974024729,0.00517588421355315,0.00611041886322246,0.00503210965206556,0.00467267324834659,0.00524777149429694,0.0046007859676028,130083,"Caapiranga"
0.0299046223786258,0.031445163531464,0.0268235400729492,0.0377281548999025,0.0440413529576125,0.0554292748129073,0.0616216461135318,0.0545230741347671,0.0585707704971265,0.066786989978931,0.0644912815943091,0.0710461331661895,0.0605946186783064,130090,"Canutama"
0.0249047527081834,0.0243473146408694,0.0203355162666573,0.0185139666766157,0.0148752567726531,0.0144538862650772,0.0161744825043454,0.0167011956388153,0.0174649296837966,0.0176229436241375,0.0166002422880418,0.0185929736467862,0.0121846305107362,130100,"Carauari"
0.223731462702119,0.212716074651582,0.178032487951919,0.203784678934931,0.207208380626314,0.209738942746032,0.217777198891018,0.193662430456059,0.185475317715796,0.183837895167743,0.163444541614722,0.188452449621346,0.130547234058389,130110,"Careiro"
0.459043264461027,0.396842513911056,0.306431436828711,0.393089764051244,0.425139110555148,0.501833239874046,0.52508303498253,0.492041582193849,0.431091748263814,0.486692835267222,0.526333951602467,0.639865418625717,0.370616399948238,130115,"Careiro da Várzea"
0.00725090880662942,0.00444435758120627,0.00428800375249189,0.00429973028964546,0.00485869522729938,0.00512449673611383,0.00493687214165657,0.00507759058749952,0.0047941992729547,0.00405347300942031,0.00402415666653636,0.00458898487276707,0.00429973028964546,130120,"Coari"
0.0120350573285443,0.00380978915936306,0.0041308047801043,0.00344637524908996,0.00429434103972719,0.00504539645429161,0.00586307775240611,0.00440942211131368,0.00353722872665822,0.00313141652685326,0.0022349955481796,0.00289519748517574,0.0024106456048116,130130,"Codajás"
0.0423453232290888,0.0407016045824883,0.0381968904543352,0.0396769488027894,0.0384245917387128,0.0432632440317359,0.0486711495357028,0.0479311203614758,0.0464510620130217,0.0402462020137332,0.0370014587113531,0.0394492475184118,0.0363183548582204,130140,"Eirunepé"
0.0967991652923159,0.0859614284271818,0.07660462454983,0.0823937262293427,0.0875096765507724,0.111053145299721,0.132097539631786,0.135581097909865,0.131441217057655,0.121150415670964,0.105945609370267,0.105011611860927,0.0962354010299216,130150,"Envira"
0.0571615925058548,0.0162060889929742,0.012327868852459,0.0127213114754098,0.013096018735363,0.016,0.0179484777517564,0.0151007025761124,0.0137611241217799,0.0136206088992974,0.0133208430913349,0.0171334894613583,0.0158782201405152,130160,"Fonte Boa"
0.275021802050025,0.271381807611127,0.262180710557248,0.259450714728075,0.301917316515211,0.334576155508651,0.364403887716283,0.376334980599335,0.359550561797753,0.322948395495507,0.233060755046069,0.280481793708371,0.260967379077615,130165,"Guajará"
0.0488479419628412,0.0551250830197033,0.045305767953543,0.0523288091142862,0.060220364094617,0.0807820030312835,0.0841811277055908,0.067699800752712,0.0616202040155992,0.0527170858806901,0.0500979206757378,0.0484256058309633,0.0455918666235248,130170,"Humaitá"
0.0241099893730074,0.0211875664187035,0.0209883103081828,0.026567481402763,0.0300212539851222,0.0397848034006376,0.0450982996811903,0.0453639744952178,0.0450318809776833,0.0386556854410202,0.0334086078639745,0.0389213602550478,0.0370616365568544,130180,"Ipixuna"
0.450787804378965,0.394771843666871,0.36755678330264,0.421014937589523,0.410527931246163,0.402547575199509,0.360804174340086,0.323460200532024,0.297012482095355,0.280437896459996,0.290413341518314,0.389963167587477,0.293329240843053,130185,"Iranduba"
0.352137275149475,0.283741920679237,0.241748575362374,0.223199602248824,0.223875269310692,0.228375466911437,0.251972820336304,0.227049629657959,0.224091992707895,0.19055085988195,0.183653956476842,0.225647301793705,0.185642712357058,130190,"Itacoatiara"
0.0105772190523775,0.00804332600229299,0.00603584031120489,0.00460383385156205,0.00308260580564862,0.00322982142299508,0.00431832477549618,0.00644625960804958,0.00587524145591785,0.00752137972261009,0.00716895445684129,0.00861434415442471,0.00438077988588559,130195,"Itamarati"
0.0489517988311619,0.0347166371776312,0.0293281861562383,0.029489035440459,0.0369149107286472,0.035842582167176,0.0333226100477186,0.0313924186370704,0.0270762961771487,0.0213661465873144,0.0179346951906064,0.0237520776365878,0.0186317087555627,130200,"Itapiranga"
0.00493812095142215,0.000758615780428526,0.000746412845622706,0.000943693624983474,0.00106979061797696,0.00108199355278278,0.000923355400307107,0.000864374548745641,0.000866408371213277,0.000915220110436561,0.000774886360169621,0.000854205436407456,0.000837934856666362,130210,"Japurá"
0.0110987791342952,0.00606927974764881,0.00405397511536889,0.00422921899643671,0.00412407266779601,0.00556107249255213,0.00762310882645014,0.00513464571528711,0.00450376774344296,0.00418248729481862,0.0043051580115661,0.00772241369238857,0.00300251182896197,130220,"Juruá"
0.00554339233489377,0.00219913921266913,0.00184779744496459,0.00261554427068931,0.00243336705780548,0.00284977211582567,0.00373463286411857,0.0025634936384368,0.00269362021906809,0.00219913921266913,0.00239432908361609,0.00288881009001506,0.00178273415464893,130230,"Jutaí"
0.0631667001491895,0.0580554009504646,0.0494926574474461,0.0689498453766126,0.0814382774394763,0.0993805184411857,0.113015040788299,0.118007778923136,0.115043752325938,0.097470367967435,0.0917926103523568,0.107521711494825,0.112738398305895,130240,"Lábrea"
0.161743086612711,0.121848934556878,0.106219340462079,0.114962628247783,0.113848439361817,0.116927933643862,0.117887374073444,0.109175035979016,0.0999675028241593,0.0932823695083642,0.0787514894538927,0.105662246019096,0.0763374135343,130250,"Manacapuru"
0.0788986118632956,0.0610267080922384,0.0430977966536499,0.053587207479406,0.0597440355727846,0.0636205569649118,0.0722287147621355,0.0604281275831599,0.0604281275831599,0.0631359917908959,0.0531026423053901,0.0738819371205427,0.0551834221702819,130255,"Manaquiri"
0.235503570647093,0.230997990889379,0.223687613136799,0.213413299914463,0.211642895506355,0.211294782280042,0.206689741600525,0.201468043205825,0.197817827375624,0.189821169262597,0.185653756639016,0.192834835193252,0.186479282289988,130260,"Manaus"
0.0302304384406843,0.0267434794802281,0.0231186313919791,0.0354702252968122,0.0640156118537908,0.0804898569692435,0.0694937833037299,0.0556511171356456,0.0521174160979714,0.0543119566233524,0.0672408151818267,0.093486491539684,0.0849280172010843,130270,"Manicoré"
0.0358463345076329,0.00258345915114914,0.000570374098305653,0.00103338366045965,0.00119443046468713,0.00242241234692166,0.00353631940949505,0.00167757087736957,0.00147626237208522,0.00233517866129844,0.001697701727898,0.00201308505284348,0.000523402113739306,130280,"Maraã"
